pathway	hgnc_symbol
hsa04713	GNG3
hsa04713	GNG4
hsa04713	GNG5
hsa04713	GNG7
hsa04713	GNG10
hsa04713	GNG11
hsa04713	GNGT1
hsa04713	GNGT2
hsa04713	GRIA1
hsa04713	GRIA2
hsa04713	GRIA3
hsa04713	GRIA4
hsa04713	GRIN1
hsa04713	GRIN2A
hsa04713	GRIN2B
hsa04713	GRIN2C
hsa04713	GRIN2D
hsa04713	GUCY1A2
hsa04713	GUCY1A1
hsa04713	GUCY1B1
hsa04713	ITPR1
hsa04713	ITPR3
hsa04713	KCNJ3
hsa04713	KCNJ5
hsa04713	KCNJ6
hsa04713	KCNJ9
hsa04713	MTNR1A
hsa04713	MTNR1B
hsa04713	NOS1
hsa04713	RASD1
hsa04713	GNG13
hsa04713	CALML5
hsa04713	PER1
hsa04713	PLCB2
hsa04713	PLCB3
hsa04713	PLCB4
hsa04713	GNG2
hsa04713	PRKACA
hsa04713	PRKACB
hsa04713	PRKACG
hsa04713	PRKCA
hsa04713	PRKCB
hsa04713	ADCY10
hsa04713	PRKCG
hsa04713	PRKG1
hsa04713	PRKG2
hsa04713	MAPK1
hsa04713	MAPK3
hsa04713	GNG12
hsa04713	GNB4
hsa04713	RYR1
hsa04713	RYR2
hsa04713	RYR3
hsa04713	CACNA1C
hsa04713	CACNA1D
hsa04713	CALM1
hsa04713	CALM2
hsa04713	CALM3
hsa04713	CALML3
hsa04713	CAMK2A
hsa04713	CAMK2B
hsa04713	CAMK2D
hsa04713	CAMK2G
hsa04713	PER3
hsa04713	PER2
hsa04713	CACNA1I
hsa04713	CACNA1H
hsa04713	CACNA1G
hsa04713	CALML4
hsa04713	RPS6KA5
hsa04713	GNG8
hsa04713	NOS1AP
hsa04714	NDUFC2-KCTD14
hsa04714	COX17
hsa04714	ATP5PD
hsa04714	CREB3
hsa04714	ATP5MG
hsa04714	ADCY1
hsa04714	ADCY2
hsa04714	FRS2
hsa04714	PPARGC1A
hsa04714	ADCY3
hsa04714	UQCR11
hsa04714	ADCY5
hsa04714	ADCY6
hsa04714	ADCY7
hsa04714	MGLL
hsa04714	ADCY8
hsa04714	ADCY9
hsa04714	COX20
hsa04714	SLC25A29
hsa04714	COX6B2
hsa04714	CPT1C
hsa04714	NDUFA11
hsa04714	CNR1
hsa04714	COX4I1
hsa04714	COX5B
hsa04714	COX6A1
hsa04714	COX6A2
hsa04714	COX6B1
hsa04714	COX6C
hsa04714	COX7A1
hsa04714	COX7A2
hsa04714	COX7B
hsa04714	COX7C
hsa04714	COX8A
hsa04714	COX10
hsa04714	COX11
hsa04714	COX15
hsa04714	CPT1A
hsa04714	CPT1B
hsa04714	CPT2
hsa04714	NDUFAF6
hsa04714	CREB1
hsa04714	ATF2
hsa04714	MAPK14
hsa04714	CREB3L4
hsa04714	KLB
hsa04714	CYC1
hsa04714	ADRB3
hsa04714	COX7B2
hsa04714	ADCY4
hsa04714	ACSL1
hsa04714	ACSL3
hsa04714	ACSL4
hsa04714	FGFR1
hsa04714	KDM1A
hsa04714	ACSL6
hsa04714	MTOR
hsa04714	NDUFAF3
hsa04714	FGF21
hsa04714	GCG
hsa04714	UQCRQ
hsa04714	RPS6KA6
hsa04714	GNAS
hsa04714	COX18
hsa04714	GRB2
hsa04714	COA3
hsa04714	NDUFAF4
hsa04714	UQCR10
hsa04714	HRAS
hsa04714	COX8C
hsa04714	BMP8A
hsa04714	NDUFS7
hsa04714	KRAS
hsa04714	COA6
hsa04714	LIPE
hsa04714	MAP3K5
hsa04714	UQCRHL
hsa04714	MT-ATP6
hsa04714	MT-ATP8
hsa04714	MT-CO1
hsa04714	MT-CO2
hsa04714	MT-CO3
hsa04714	MT-CYB
hsa04714	MT-ND1
hsa04714	MT-ND2
hsa04714	MT-ND3
hsa04714	MT-ND4
hsa04714	MT-ND4L
hsa04714	MT-ND5
hsa04714	MT-ND6
hsa04714	NDUFA1
hsa04714	NDUFA2
hsa04714	NDUFA3
hsa04714	
hsa04714	NDUFA4
hsa04714	NDUFA5
hsa04714	NDUFA6
hsa04714	NDUFA7
hsa04714	NDUFA8
hsa04714	NDUFA9
hsa04714	NDUFA10
hsa04714	NDUFAB1
hsa04714	NDUFB1
hsa04714	NDUFB2
hsa04714	NDUFB3
hsa04714	NDUFB4
hsa04714	NDUFB5
hsa04714	NDUFB6
hsa04714	NDUFB7
hsa04714	NDUFB8
hsa04714	NDUFB9
hsa04714	NDUFB10
hsa04714	NDUFC1
hsa04714	NDUFC2
hsa04714	NDUFS1
hsa04714	NDUFS2
hsa04714	NDUFS3
hsa04714	NDUFV1
hsa04714	NDUFS4
hsa04714	NDUFS5
hsa04714	NDUFS6
hsa04714	NDUFS8
hsa04714	NDUFV2
hsa04714	NDUFV3
hsa04714	NPR1
hsa04714	NRAS
hsa04714	COA5
hsa04714	ATP5F1A
hsa04714	ATP5F1B
hsa04714	ATP5F1C
hsa04714	NDUFA13
hsa04714	NDUFAF1
hsa04714	COX16
hsa04714	COA4
hsa04714	ATP5F1D
hsa04714	ATP5F1E
hsa04714	ACTL6B
hsa04714	PRKAG2
hsa04714	ATP5PB
hsa04714	SIRT6
hsa04714	ATP5MC1
hsa04714	ATP5MC2
hsa04714	ACSL5
hsa04714	KDM3B
hsa04714	ATP5MC3
hsa04714	ATP5ME
hsa04714	ATP5PF
hsa04714	PLIN1
hsa04714	PRKAG3
hsa04714	ATP5PO
hsa04714	NDUFB11
hsa04714	PPARG
hsa04714	NDUFAF7
hsa04714	PRKAA1
hsa04714	PRKAA2
hsa04714	PRKAB1
hsa04714	PRKAB2
hsa04714	PRKACA
hsa04714	PRKACB
hsa04714	PRKACG
hsa04714	PRKAG1
hsa04714	COA1
hsa04714	ADCY10
hsa04714	KDM3A
hsa04714	PRKG1
hsa04714	PRKG2
hsa04714	NDUFA12
hsa04714	MAPK11
hsa04714	MAPK13
hsa04714	MAP2K3
hsa04714	NDUFA4L2
hsa04714	PNPLA2
hsa04714	ARID1B
hsa04714	RPTOR
hsa04714	ACTB
hsa04714	RHEB
hsa04714	RPS6
hsa04714	RPS6KA1
hsa04714	RPS6KA2
hsa04714	RPS6KA3
hsa04714	RPS6KB1
hsa04714	RPS6KB2
hsa04714	MAPK12
hsa04714	SDHA
hsa04714	SDHB
hsa04714	SDHC
hsa04714	SDHD
hsa04714	PRDM16
hsa04714	MLST8
hsa04714	CREB3L2
hsa04714	COA7
hsa04714	BMP8B
hsa04714	SMARCA2
hsa04714	SMARCA4
hsa04714	SMARCB1
hsa04714	SMARCC1
hsa04714	SMARCC2
hsa04714	SMARCD1
hsa04714	SMARCD2
hsa04714	SMARCD3
hsa04714	SMARCE1
hsa04714	SOS1
hsa04714	SOS2
hsa04714	ACTG1
hsa04714	TSC1
hsa04714	TSC2
hsa04714	UCP1
hsa04714	UQCRB
hsa04714	UQCRC1
hsa04714	UQCRC2
hsa04714	UQCRFS1
hsa04714	UQCRH
hsa04714	SLC25A20
hsa04714	NDUFAF5
hsa04714	DPF3
hsa04714	DPF1
hsa04714	ARID1A
hsa04714	AKT1S1
hsa04714	CREB3L3
hsa04714	COX4I2
hsa04714	COX14
hsa04714	ACTL6A
hsa04714	COX19
hsa04714	CREB3L1
hsa04714	COX7A2L
hsa04714	NDUFAF2
hsa04714	COX5A
hsa04714	ATP5MF
hsa04714	CREB5
hsa04714	ZNF516
hsa04720	RAPGEF3
hsa04720	ADCY1
hsa04720	ADCY8
hsa04720	CREBBP
hsa04720	CALML6
hsa04720	EP300
hsa04720	PLCB1
hsa04720	RPS6KA6
hsa04720	GNAQ
hsa04720	GRIA1
hsa04720	GRIA2
hsa04720	GRIN1
hsa04720	GRIN2A
hsa04720	GRIN2B
hsa04720	GRIN2C
hsa04720	GRIN2D
hsa04720	GRM1
hsa04720	GRM5
hsa04720	HRAS
hsa04720	ARAF
hsa04720	ITPR1
hsa04720	ITPR2
hsa04720	ITPR3
hsa04720	KRAS
hsa04720	ATF4
hsa04720	NRAS
hsa04720	CALML5
hsa04720	PLCB2
hsa04720	PLCB3
hsa04720	PLCB4
hsa04720	PPP1CA
hsa04720	PPP1CB
hsa04720	PPP1CC
hsa04720	PPP1R1A
hsa04720	PPP3CA
hsa04720	PPP3CB
hsa04720	PPP3CC
hsa04720	PPP3R1
hsa04720	PPP3R2
hsa04720	PRKACA
hsa04720	PRKACB
hsa04720	PRKACG
hsa04720	PRKCA
hsa04720	PRKCB
hsa04720	PRKCG
hsa04720	MAPK1
hsa04720	MAPK3
hsa04720	MAP2K1
hsa04720	MAP2K2
hsa04720	RAF1
hsa04720	RAP1A
hsa04720	RAP1B
hsa04720	RPS6KA1
hsa04720	RPS6KA2
hsa04720	RPS6KA3
hsa04720	BRAF
hsa04720	CACNA1C
hsa04720	CALM1
hsa04720	CALM2
hsa04720	CALM3
hsa04720	CALML3
hsa04720	CAMK4
hsa04720	CAMK2A
hsa04720	CAMK2B
hsa04720	CAMK2D
hsa04720	CAMK2G
hsa04720	CALML4
hsa04721	TCIRG1
hsa04721	UNC13B
hsa04721	CPLX2
hsa04721	CPLX1
hsa04721	STX1B
hsa04721	AP2M1
hsa04721	AP2S1
hsa04721	CLTA
hsa04721	CLTB
hsa04721	CLTC
hsa04721	ATP6V1G3
hsa04721	SLC32A1
hsa04721	ATP6V0E2
hsa04721	AP2A1
hsa04721	AP2A2
hsa04721	AP2B1
hsa04721	DNM1
hsa04721	DNM2
hsa04721	STX2
hsa04721	RIMS1
hsa04721	UNC13A
hsa04721	ATP6V0A2
hsa04721	ATP6V0D2
hsa04721	ATP6V1C2
hsa04721	SLC17A8
hsa04721	DNM3
hsa04721	CPLX4
hsa04721	UNC13C
hsa04721	NSF
hsa04721	ATP6V0A4
hsa04721	ATP6V1D
hsa04721	ATP6V1H
hsa04721	ATP6V1A
hsa04721	ATP6V1B1
hsa04721	ATP6V1B2
hsa04721	ATP6V0C
hsa04721	ATP6V1C1
hsa04721	ATP6V1E1
hsa04721	ATP6V0B
hsa04721	ATP6V1G2
hsa04721	ATP6V0A1
hsa04721	SLC17A7
hsa04721	SLC17A6
hsa04721	RAB3A
hsa04721	CPLX3
hsa04721	SLC18A1
hsa04721	SLC18A2
hsa04721	SLC18A3
hsa04721	SNAP25
hsa04721	STX1A
hsa04721	STX3
hsa04721	STXBP1
hsa04721	VAMP2
hsa04721	SYT1
hsa04721	CACNA1A
hsa04721	CACNA1B
hsa04721	CLTCL1
hsa04721	NAPA
hsa04721	ATP6V0E1
hsa04721	ATP6V1E2
hsa04721	ATP6V0D1
hsa04721	ATP6V1F
hsa04721	ATP6V1G1
hsa04722	AKT3
hsa04722	SH2B3
hsa04722	SH2B2
hsa04722	ZNF274
hsa04722	FRS2
hsa04722	PRDM4
hsa04722	IRAK3
hsa04722	CRK
hsa04722	CRKL
hsa04722	MAPK14
hsa04722	CALML6
hsa04722	AKT1
hsa04722	AKT2
hsa04722	FOXO3
hsa04722	ABL1
hsa04722	GAB1
hsa04722	SHC2
hsa04722	SH2B1
hsa04722	BEX3
hsa04722	RPS6KA6
hsa04722	GRB2
hsa04722	RAPGEF1
hsa04722	GSK3B
hsa04722	HRAS
hsa04722	IKBKB
hsa04722	FASLG
hsa04722	IRAK1
hsa04722	IRAK2
hsa04722	IRS1
hsa04722	JUN
hsa04722	KRAS
hsa04722	RHOA
hsa04722	ARHGDIA
hsa04722	ARHGDIB
hsa04722	ARHGDIG
hsa04722	SHC4
hsa04722	MATK
hsa04722	MAP3K1
hsa04722	MAP3K3
hsa04722	MAP3K5
hsa04722	ATF4
hsa04722	NFKB1
hsa04722	NFKBIA
hsa04722	NFKBIB
hsa04722	NFKBIE
hsa04722	NGF
hsa04722	NGFR
hsa04722	NRAS
hsa04722	NTF3
hsa04722	NTF4
hsa04722	NTRK1
hsa04722	NTRK2
hsa04722	NTRK3
hsa04722	IRAK4
hsa04722	PDPK1
hsa04722	CALML5
hsa04722	PIK3CA
hsa04722	PIK3CB
hsa04722	PIK3CD
hsa04722	PIK3R1
hsa04722	PIK3R2
hsa04722	PLCG1
hsa04722	SHC3
hsa04722	PLCG2
hsa04722	PRKCD
hsa04722	MAPK1
hsa04722	MAPK3
hsa04722	MAPK7
hsa04722	MAPK8
hsa04722	MAPK11
hsa04722	MAPK9
hsa04722	MAPK10
hsa04722	MAPK13
hsa04722	MAP2K1
hsa04722	MAP2K2
hsa04722	MAP2K5
hsa04722	MAP2K7
hsa04722	PSEN1
hsa04722	PSEN2
hsa04722	BAD
hsa04722	KIDINS220
hsa04722	PTPN11
hsa04722	BAX
hsa04722	RAC1
hsa04722	RAF1
hsa04722	RAP1A
hsa04722	RAP1B
hsa04722	BCL2
hsa04722	RELA
hsa04722	RPS6KA1
hsa04722	RPS6KA2
hsa04722	RPS6KA3
hsa04722	BDNF
hsa04722	SORT1
hsa04722	MAPK12
hsa04722	SHC1
hsa04722	SOS1
hsa04722	SOS2
hsa04722	BRAF
hsa04722	TP53
hsa04722	TP73
hsa04722	TRAF6
hsa04722	YWHAE
hsa04722	CALM1
hsa04722	CALM2
hsa04722	CALM3
hsa04722	CALML3
hsa04722	CAMK4
hsa04722	CAMK2A
hsa04722	CAMK2B
hsa04722	CAMK2D
hsa04722	CAMK2G
hsa04722	PIK3R3
hsa04722	RIPK2
hsa04722	CALML4
hsa04722	RPS6KA5
hsa04722	MAPKAPK2
hsa04722	MAGED1
hsa04722	CDC42
hsa04723	NDUFC2-KCTD14
hsa04723	GNB5
hsa04723	ADCY1
hsa04723	ADCY2
hsa04723	ADCY3
hsa04723	ADCY5
hsa04723	ADCY6
hsa04723	ADCY7
hsa04723	MGLL
hsa04723	ADCY8
hsa04723	ADCY9
hsa04723	NDUFA11
hsa04723	CNR1
hsa04723	SLC32A1
hsa04723	MAPK14
hsa04723	ADCY4
hsa04723	GABRR3
hsa04723	FAAH
hsa04723	DAGLB
hsa04723	NAPEPLD
hsa04723	RIMS1
hsa04723	PLCB1
hsa04723	SLC17A8
hsa04723	GABRA1
hsa04723	GABRA2
hsa04723	GABRA3
hsa04723	GABRA4
hsa04723	GABRA5
hsa04723	GABRA6
hsa04723	GABRB1
hsa04723	GABRB2
hsa04723	GABRB3
hsa04723	GABRD
hsa04723	GABRE
hsa04723	GABRG1
hsa04723	GABRG2
hsa04723	GABRG3
hsa04723	GABRP
hsa04723	GABRR1
hsa04723	GABRR2
hsa04723	GNAI1
hsa04723	GNAI2
hsa04723	GNAI3
hsa04723	GNAO1
hsa04723	GNAQ
hsa04723	GNB1
hsa04723	GNB2
hsa04723	GNB3
hsa04723	GNG3
hsa04723	GNG4
hsa04723	GNG5
hsa04723	GNG7
hsa04723	GNG10
hsa04723	GNG11
hsa04723	GNGT1
hsa04723	GNGT2
hsa04723	GRIA1
hsa04723	GRIA2
hsa04723	GRIA3
hsa04723	GRIA4
hsa04723	GRM1
hsa04723	GRM5
hsa04723	ITPR1
hsa04723	ITPR2
hsa04723	ITPR3
hsa04723	NDUFS7
hsa04723	KCNJ3
hsa04723	KCNJ5
hsa04723	KCNJ6
hsa04723	KCNJ9
hsa04723	MT-ND1
hsa04723	MT-ND2
hsa04723	MT-ND3
hsa04723	MT-ND4
hsa04723	MT-ND4L
hsa04723	MT-ND5
hsa04723	MT-ND6
hsa04723	NDUFA1
hsa04723	NDUFA2
hsa04723	NDUFA3
hsa04723	
hsa04723	NDUFA4
hsa04723	NDUFA5
hsa04723	NDUFA6
hsa04723	NDUFA7
hsa04723	NDUFA8
hsa04723	NDUFA9
hsa04723	NDUFA10
hsa04723	NDUFAB1
hsa04723	NDUFB1
hsa04723	NDUFB2
hsa04723	NDUFB3
hsa04723	NDUFB4
hsa04723	NDUFB5
hsa04723	NDUFB6
hsa04723	NDUFB7
hsa04723	NDUFB8
hsa04723	NDUFB9
hsa04723	NDUFB10
hsa04723	NDUFC1
hsa04723	NDUFC2
hsa04723	NDUFS1
hsa04723	NDUFS2
hsa04723	NDUFS3
hsa04723	NDUFV1
hsa04723	NDUFS4
hsa04723	NDUFS5
hsa04723	NDUFS6
hsa04723	NDUFS8
hsa04723	NDUFV2
hsa04723	NDUFV3
hsa04723	NDUFA13
hsa04723	GNG13
hsa04723	PLCB2
hsa04723	PLCB3
hsa04723	PLCB4
hsa04723	GNG2
hsa04723	NDUFB11
hsa04723	PRKACA
hsa04723	PRKACB
hsa04723	PRKACG
hsa04723	PRKCA
hsa04723	PRKCB
hsa04723	PRKCG
hsa04723	GABRQ
hsa04723	MAPK1
hsa04723	MAPK3
hsa04723	NDUFA12
hsa04723	GNG12
hsa04723	MAPK8
hsa04723	MAPK11
hsa04723	MAPK9
hsa04723	MAPK10
hsa04723	MAPK13
hsa04723	NDUFA4L2
hsa04723	SLC17A7
hsa04723	SLC17A6
hsa04723	ABHD6
hsa04723	PTGS2
hsa04723	GNB4
hsa04723	MAPK12
hsa04723	DAGLA
hsa04723	CACNA1A
hsa04723	CACNA1B
hsa04723	CACNA1C
hsa04723	CACNA1D
hsa04723	CACNA1F
hsa04723	CACNA1S
hsa04723	GNG8
hsa04724	PLA2G4B
hsa04724	GNB5
hsa04724	ADCY1
hsa04724	ADCY2
hsa04724	ADCY3
hsa04724	SLC38A3
hsa04724	ADCY5
hsa04724	ADCY6
hsa04724	ADCY7
hsa04724	ADCY8
hsa04724	ADCY9
hsa04724	GRIN3A
hsa04724	GRIN3B
hsa04724	PLA2G4E
hsa04724	GRK2
hsa04724	GRK3
hsa04724	DLG4
hsa04724	ADCY4
hsa04724	SHANK2
hsa04724	PLCB1
hsa04724	SLC17A8
hsa04724	PLA2G4F
hsa04724	GLS2
hsa04724	GLS
hsa04724	GLUL
hsa04724	GNAI1
hsa04724	GNAI2
hsa04724	GNAI3
hsa04724	GNAO1
hsa04724	GNAQ
hsa04724	GNAS
hsa04724	GNB1
hsa04724	GNB2
hsa04724	GNB3
hsa04724	GNG3
hsa04724	GNG4
hsa04724	GNG5
hsa04724	GNG7
hsa04724	GNG10
hsa04724	GNG11
hsa04724	GNGT1
hsa04724	GNGT2
hsa04724	PLA2G4D
hsa04724	GRIA1
hsa04724	GRIA2
hsa04724	GRIA3
hsa04724	GRIA4
hsa04724	GRIK1
hsa04724	GRIK2
hsa04724	GRIK3
hsa04724	GRIK4
hsa04724	GRIK5
hsa04724	GRIN1
hsa04724	GRIN2A
hsa04724	GRIN2B
hsa04724	GRIN2C
hsa04724	GRIN2D
hsa04724	GRM1
hsa04724	GRM2
hsa04724	GRM3
hsa04724	GRM4
hsa04724	GRM5
hsa04724	GRM6
hsa04724	GRM7
hsa04724	GRM8
hsa04724	ITPR1
hsa04724	ITPR2
hsa04724	ITPR3
hsa04724	KCNJ3
hsa04724	SHANK1
hsa04724	GNG13
hsa04724	PLA2G4A
hsa04724	PLCB2
hsa04724	PLCB3
hsa04724	PLCB4
hsa04724	PLD1
hsa04724	PLD2
hsa04724	GNG2
hsa04724	SLC38A2
hsa04724	PPP3CA
hsa04724	PPP3CB
hsa04724	PPP3CC
hsa04724	PPP3R1
hsa04724	PPP3R2
hsa04724	PRKACA
hsa04724	PRKACB
hsa04724	PRKACG
hsa04724	PRKCA
hsa04724	PRKCB
hsa04724	PRKCG
hsa04724	MAPK1
hsa04724	MAPK3
hsa04724	GNG12
hsa04724	SLC17A7
hsa04724	SLC17A6
hsa04724	GNB4
hsa04724	SLC1A1
hsa04724	SLC1A2
hsa04724	SLC1A3
hsa04724	SLC1A6
hsa04724	SLC1A7
hsa04724	TRPC1
hsa04724	CACNA1A
hsa04724	CACNA1C
hsa04724	CACNA1D
hsa04724	SLC38A1
hsa04724	SHANK3
hsa04724	PLA2G4C
hsa04724	JMJD7-PLA2G4B
hsa04724	DLGAP1
hsa04724	GNG8
hsa04724	HOMER3
hsa04724	HOMER2
hsa04724	HOMER1
hsa04725	AKT3
hsa04725	CREB3
hsa04725	GNB5
hsa04725	ADCY1
hsa04725	ADCY2
hsa04725	ADCY3
hsa04725	CHAT
hsa04725	ADCY5
hsa04725	ADCY6
hsa04725	CHRM1
hsa04725	CHRM2
hsa04725	ADCY7
hsa04725	CHRM3
hsa04725	CHRM4
hsa04725	CHRM5
hsa04725	CHRNA3
hsa04725	CHRNA4
hsa04725	CHRNA7
hsa04725	
hsa04725	ADCY8
hsa04725	CHRNB2
hsa04725	CHRNB4
hsa04725	ADCY9
hsa04725	CREB1
hsa04725	PIK3R6
hsa04725	CREB3L4
hsa04725	ADCY4
hsa04725	AKT1
hsa04725	AKT2
hsa04725	PLCB1
hsa04725	FOS
hsa04725	PIK3R5
hsa04725	FYN
hsa04725	GNA11
hsa04725	GNAI1
hsa04725	GNAI2
hsa04725	GNAI3
hsa04725	GNAO1
hsa04725	GNAQ
hsa04725	GNB1
hsa04725	GNB2
hsa04725	GNB3
hsa04725	GNG3
hsa04725	GNG4
hsa04725	GNG5
hsa04725	GNG7
hsa04725	GNG10
hsa04725	GNG11
hsa04725	GNGT1
hsa04725	GNGT2
hsa04725	HRAS
hsa04725	ITPR1
hsa04725	ITPR2
hsa04725	ITPR3
hsa04725	JAK2
hsa04725	KCNJ2
hsa04725	KCNJ3
hsa04725	KCNJ4
hsa04725	KCNJ6
hsa04725	KCNJ12
hsa04725	KCNJ14
hsa04725	KCNQ1
hsa04725	KCNQ2
hsa04725	KCNQ3
hsa04725	KRAS
hsa04725	ACHE
hsa04725	ATF4
hsa04725	NRAS
hsa04725	GNG13
hsa04725	PIK3CA
hsa04725	PIK3CB
hsa04725	PIK3CD
hsa04725	PIK3CG
hsa04725	PIK3R1
hsa04725	PIK3R2
hsa04725	PLCB2
hsa04725	PLCB3
hsa04725	PLCB4
hsa04725	GNG2
hsa04725	PRKACA
hsa04725	PRKACB
hsa04725	PRKACG
hsa04725	PRKCA
hsa04725	PRKCB
hsa04725	PRKCG
hsa04725	MAPK1
hsa04725	MAPK3
hsa04725	GNG12
hsa04725	MAP2K1
hsa04725	KCNQ5
hsa04725	GNB4
hsa04725	BCL2
hsa04725	SLC5A7
hsa04725	CREB3L2
hsa04725	SLC18A3
hsa04725	CACNA1A
hsa04725	CACNA1B
hsa04725	CACNA1C
hsa04725	CACNA1D
hsa04725	CACNA1F
hsa04725	CACNA1S
hsa04725	CAMK4
hsa04725	CAMK2A
hsa04725	CAMK2B
hsa04725	CAMK2D
hsa04725	CAMK2G
hsa04725	CREB3L3
hsa04725	PIK3R3
hsa04725	CHRNA6
hsa04725	CREB3L1
hsa04725	KCNQ4
hsa04725	GNG8
hsa04725	CREB5
hsa04726	PLA2G4B
hsa04726	RAPGEF3
hsa04726	GNB5
hsa04726	CYP2D6
hsa04726	ADCY5
hsa04726	TPH2
hsa04726	PLA2G4E
hsa04726	CYP2C19
hsa04726	CYP2C8
hsa04726	CYP2C9
hsa04726	CYP2C18
hsa04726	CYP2J2
hsa04726	DDC
hsa04726	HTR3C
hsa04726	DUSP1
hsa04726	HTR3D
hsa04726	PLCB1
hsa04726	ALOX12
hsa04726	ALOX5
hsa04726	ALOX12B
hsa04726	ALOX15
hsa04726	ALOX15B
hsa04726	PLA2G4F
hsa04726	GABRB1
hsa04726	GABRB2
hsa04726	GABRB3
hsa04726	CYP4X1
hsa04726	GNAI1
hsa04726	GNAI2
hsa04726	GNAI3
hsa04726	GNAO1
hsa04726	GNAQ
hsa04726	GNAS
hsa04726	GNB1
hsa04726	GNB2
hsa04726	GNB3
hsa04726	GNG3
hsa04726	GNG4
hsa04726	GNG5
hsa04726	GNG7
hsa04726	GNG10
hsa04726	GNG11
hsa04726	GNGT1
hsa04726	GNGT2
hsa04726	PLA2G4D
hsa04726	HTR3E
hsa04726	HRAS
hsa04726	HTR1A
hsa04726	HTR1B
hsa04726	HTR1D
hsa04726	HTR1E
hsa04726	HTR1F
hsa04726	HTR2A
hsa04726	HTR2B
hsa04726	HTR2C
hsa04726	HTR3A
hsa04726	HTR4
hsa04726	HTR5A
hsa04726	HTR6
hsa04726	HTR7
hsa04726	APP
hsa04726	ARAF
hsa04726	ITPR1
hsa04726	ITPR2
hsa04726	ITPR3
hsa04726	KCND2
hsa04726	KCNJ3
hsa04726	KCNJ5
hsa04726	KCNJ6
hsa04726	KCNJ9
hsa04726	KCNN2
hsa04726	KRAS
hsa04726	MAOA
hsa04726	MAOB
hsa04726	NRAS
hsa04726	GNG13
hsa04726	PLA2G4A
hsa04726	PLCB2
hsa04726	PLCB3
hsa04726	PLCB4
hsa04726	GNG2
hsa04726	PRKACA
hsa04726	PRKACB
hsa04726	PRKACG
hsa04726	PRKCA
hsa04726	PRKCB
hsa04726	PRKCG
hsa04726	MAPK1
hsa04726	MAPK3
hsa04726	GNG12
hsa04726	MAP2K1
hsa04726	PTGS1
hsa04726	PTGS2
hsa04726	RAF1
hsa04726	GNB4
hsa04726	SLC6A4
hsa04726	SLC18A1
hsa04726	SLC18A2
hsa04726	BRAF
hsa04726	TPH1
hsa04726	TRPC1
hsa04726	CACNA1A
hsa04726	CACNA1B
hsa04726	CACNA1C
hsa04726	CACNA1D
hsa04726	CACNA1F
hsa04726	CACNA1S
hsa04726	CASP3
hsa04726	PLA2G4C
hsa04726	JMJD7-PLA2G4B
hsa04726	HTR3B
hsa04726	GNG8
hsa04727	GPHN
hsa04727	GNB5
hsa04727	ADCY1
hsa04727	ADCY2
hsa04727	ADCY3
hsa04727	SLC38A3
hsa04727	ADCY5
hsa04727	ADCY6
hsa04727	ADCY7
hsa04727	GABARAP
hsa04727	GABARAPL2
hsa04727	ADCY8
hsa04727	ADCY9
hsa04727	SLC32A1
hsa04727	ABAT
hsa04727	ADCY4
hsa04727	GABRR3
hsa04727	GABARAPL1
hsa04727	GABBR1
hsa04727	GABRA1
hsa04727	GABRA2
hsa04727	GABRA3
hsa04727	GABRA4
hsa04727	GABRA5
hsa04727	GABRA6
hsa04727	GABRB1
hsa04727	GABRB2
hsa04727	GABRB3
hsa04727	GABRD
hsa04727	GABRE
hsa04727	GABRG1
hsa04727	GABRG2
hsa04727	GABRG3
hsa04727	GABRP
hsa04727	GABRR1
hsa04727	GABRR2
hsa04727	GAD1
hsa04727	GAD2
hsa04727	GLS2
hsa04727	GLS
hsa04727	GLUL
hsa04727	GNAI1
hsa04727	GNAI2
hsa04727	GNAI3
hsa04727	GNAO1
hsa04727	GNB1
hsa04727	GNB2
hsa04727	GNB3
hsa04727	GNG3
hsa04727	GNG4
hsa04727	GNG5
hsa04727	GNG7
hsa04727	GNG10
hsa04727	GNG11
hsa04727	GNGT1
hsa04727	GNGT2
hsa04727	KCNJ6
hsa04727	NSF
hsa04727	GNG13
hsa04727	PLCL1
hsa04727	GNG2
hsa04727	SLC38A2
hsa04727	PRKACA
hsa04727	PRKACB
hsa04727	PRKACG
hsa04727	PRKCA
hsa04727	PRKCB
hsa04727	PRKCG
hsa04727	GABRQ
hsa04727	GNG12
hsa04727	SLC12A5
hsa04727	GNB4
hsa04727	SLC6A1
hsa04727	SLC6A11
hsa04727	SLC6A13
hsa04727	TRAK2
hsa04727	SRC
hsa04727	CACNA1A
hsa04727	CACNA1B
hsa04727	CACNA1C
hsa04727	CACNA1D
hsa04727	CACNA1F
hsa04727	CACNA1S
hsa04727	SLC38A1
hsa04727	HAP1
hsa04727	SLC38A5
hsa04727	GNG8
hsa04727	GABBR2
hsa04728	AKT3
hsa04728	CREB3
hsa04728	GNB5
hsa04728	ADCY5
hsa04728	COMT
hsa04728	CREB1
hsa04728	ATF2
hsa04728	ATF6B
hsa04728	MAPK14
hsa04728	CREB3L4
hsa04728	CALML6
hsa04728	DDC
hsa04728	DRD1
hsa04728	DRD2
hsa04728	DRD3
hsa04728	DRD4
hsa04728	DRD5
hsa04728	AKT1
hsa04728	AKT2
hsa04728	
hsa04728	LRTOMT
hsa04728	PLCB1
hsa04728	FOS
hsa04728	GNAI1
hsa04728	GNAI2
